index,prediction,anomaly_score,status
269,1,0.07291489194220807,Normal
270,1,0.08927610453037466,Normal
271,1,0.09350092356710249,Normal
272,1,0.09470720763856011,Normal
273,1,0.09739097591433221,Normal
274,1,0.09557294854410048,Normal
275,1,0.10431054594628852,Normal
276,1,0.09476074131665702,Normal
277,1,0.07740742400311185,Normal
278,1,0.10145512776199489,Normal
279,1,0.09812093933095173,Normal
280,1,0.08924882864323086,Normal
281,1,0.0913592993352974,Normal
282,1,0.10354641289453309,Normal
283,1,0.09770092305883804,Normal
284,1,0.09431828462504027,Normal
285,1,0.08347532720969042,Normal
286,1,0.07936295731442916,Normal
287,1,0.09553783526682319,Normal
288,1,0.09277757344410509,Normal
289,1,0.09631207586910939,Normal
290,1,0.10324407077782155,Normal
291,1,0.0977880128788205,Normal
292,1,0.10031615530539473,Normal
293,1,0.10021604988127053,Normal
294,1,0.10710225519827488,Normal
295,1,0.08724002523068297,Normal
296,1,0.09188708896183906,Normal
297,1,0.08406467125784817,Normal
298,1,0.0631055235290548,Normal
299,1,0.07521285793996224,Normal
300,1,0.09086407021346798,Normal
301,1,0.09313216135178143,Normal
302,1,0.10059733673357146,Normal
303,1,0.09061446284961827,Normal
304,1,0.07625531953486353,Normal
305,1,0.06621986177397832,Normal
306,1,0.08241631373229219,Normal
307,1,0.06556875651351685,Normal
308,1,0.0636573111529295,Normal
309,1,0.07356781228863846,Normal
310,1,0.08286095222110529,Normal
311,1,0.10160538751487941,Normal
312,1,0.08927411368680166,Normal
313,1,0.09428186670435651,Normal
314,1,0.10574655859236393,Normal
315,1,0.0860006919984031,Normal
316,1,0.0825531683704619,Normal
317,1,0.09317568895715672,Normal
318,1,0.07366958019438646,Normal
319,1,0.055639309913576185,Normal
320,1,0.052009373945920256,Normal
321,1,0.08710538482847102,Normal
322,1,0.08497246110963247,Normal
323,1,0.08932640012928739,Normal
324,1,0.09553187987094885,Normal
325,1,0.056265558951683725,Normal
326,1,0.0882181693368243,Normal
327,1,0.10061495025412792,Normal
328,1,0.08162557103364282,Normal
329,1,0.08736363684484971,Normal
330,1,0.09639980703139045,Normal
331,1,0.06494368117033866,Normal
332,1,0.008378307275887842,Normal
333,1,0.08499791645212151,Normal
334,1,0.10497784565678381,Normal
335,1,0.07495957632536715,Normal
336,1,0.08774477521738439,Normal
337,1,0.07879362175006815,Normal
338,1,0.09372725274594296,Normal
339,1,0.09915040441709161,Normal
340,1,0.0700874598092685,Normal
341,1,0.0678420590973769,Normal
342,1,0.09433633496243804,Normal
343,1,0.09061469261329552,Normal
344,1,0.08763104499802593,Normal
345,1,0.09823543205541718,Normal
346,1,0.10384492364173692,Normal
347,1,0.09598361973421377,Normal
348,1,0.10171937137917153,Normal
349,1,0.10084803190855895,Normal
350,1,0.0995282892509265,Normal
351,1,0.08972083300280809,Normal
352,1,0.07913839658742922,Normal
353,1,0.09029569468218857,Normal
354,1,0.07943690665905606,Normal
355,1,0.07374486559943594,Normal
356,1,0.09087282618039,Normal
357,1,0.09748957327371383,Normal
358,1,0.09560949302158922,Normal
359,1,0.07495655953270658,Normal
360,1,0.08665060860787221,Normal
361,1,0.09438626589567128,Normal
362,1,0.09496187712187049,Normal
363,1,0.09503068910364432,Normal
364,1,0.08976858533031268,Normal
365,1,0.09327803995830286,Normal
366,1,0.08038840748525627,Normal
367,1,0.07312848325250837,Normal
368,1,0.09372394788207061,Normal
369,1,0.089055587148197,Normal
370,1,0.09487212414783164,Normal
371,1,0.08835547057382426,Normal
372,1,0.08336567021518554,Normal
373,1,0.09696453711730152,Normal
374,1,0.095793253471604,Normal
375,1,0.07937160963007228,Normal
376,1,0.08041689550799158,Normal
377,1,0.06430676552888481,Normal
378,1,0.07007913775647923,Normal
379,1,0.08095735206569127,Normal
380,1,0.07710674468280787,Normal
381,1,0.08699981005942203,Normal
382,1,0.05800171152253636,Normal
383,1,0.05561006014908065,Normal
384,1,0.08544833537673874,Normal
385,1,0.06661888508602853,Normal
386,1,0.08132625640902258,Normal
387,1,0.06848231673320065,Normal
388,1,0.07042809980682618,Normal
389,1,0.09620347098925308,Normal
390,1,0.08375484325198973,Normal
391,1,0.08075180218202332,Normal
392,1,0.07611873077733561,Normal
393,1,0.09377953576331832,Normal
394,1,0.09439939769650446,Normal
395,1,0.08675896596690902,Normal
396,1,0.08023582624617731,Normal
397,1,0.056577915585294736,Normal
398,1,0.06374867012872493,Normal
399,1,0.09797342081137173,Normal
400,1,0.09979300833834859,Normal
401,1,0.038162554828197304,Normal
402,1,0.06935562743298435,Normal
403,1,0.10435850129068874,Normal
404,1,0.09138693421908528,Normal
405,1,0.08619859996949919,Normal
406,1,0.09612908284472493,Normal
407,1,0.08676114407136676,Normal
408,1,0.04828237343075381,Normal
409,1,0.06445101702037986,Normal
410,1,0.09856317838556211,Normal
411,1,0.08837999353505543,Normal
412,1,0.07872896362851717,Normal
413,1,0.07995519262549061,Normal
414,1,0.06577469427407284,Normal
415,1,0.09787935141932685,Normal
416,1,0.09884903097951275,Normal
417,1,0.10327422932599034,Normal
418,1,0.10609495250531498,Normal
419,1,0.10889269295491683,Normal
420,1,0.09995842558451157,Normal
421,1,0.08851207144028939,Normal
422,1,0.05421336894447393,Normal
423,1,0.053926930310849996,Normal
424,1,0.0755266972165673,Normal
425,1,0.0909974680319956,Normal
426,1,0.08651669983981158,Normal
427,1,0.10509767673738485,Normal
428,1,0.09141370267789006,Normal
429,1,0.09690007291964309,Normal
430,1,0.07999571941575234,Normal
431,1,0.09925833613382101,Normal
432,1,0.10419694829711629,Normal
433,1,0.08599641744408354,Normal
434,1,0.08676913623759436,Normal
435,1,0.06348012567993572,Normal
436,1,0.09308259300280325,Normal
437,1,0.09314683671618335,Normal
438,1,0.08993936238147032,Normal
439,1,0.09978406770797643,Normal
440,1,0.10137446147202095,Normal
441,1,0.0907363652155142,Normal
442,1,0.07651191339466229,Normal
443,1,0.08507782222913601,Normal
444,1,0.07895622704427185,Normal
445,1,0.05793960667571463,Normal
446,1,0.08537604112933361,Normal
447,1,0.10373309953453186,Normal
448,1,0.09179519045153645,Normal
449,1,0.09972982718342216,Normal
450,1,0.10326098959193258,Normal
451,1,0.09631977864046865,Normal
452,1,0.09953057919172714,Normal
453,1,0.09819721314042901,Normal
454,1,0.10610680321187554,Normal
455,1,0.1101005933284031,Normal
456,1,0.10036933311414642,Normal
457,1,0.07769169588128494,Normal
458,1,0.10180432362086472,Normal
459,1,0.08383455052456557,Normal
460,1,0.0868886785670197,Normal
461,1,0.0526002491405681,Normal
462,1,0.08179091117441817,Normal
463,1,0.09081224853765762,Normal
464,1,0.07673636502103226,Normal
465,1,0.07959607741248992,Normal
466,1,0.050797193636396565,Normal
467,1,0.07283161440957542,Normal
468,1,0.06410818477900715,Normal
469,1,0.08537775631104133,Normal
470,1,0.09040072949385886,Normal
471,1,0.09570626160381424,Normal
472,1,0.03429749203017318,Normal
473,1,0.03436467136657945,Normal
474,1,0.0900007397359544,Normal
475,1,0.056350506710865,Normal
476,1,0.07543972960982903,Normal
477,1,0.07850350390776933,Normal
478,1,0.0729118922202055,Normal
479,1,0.08685325647469877,Normal
480,1,0.08458081798480777,Normal
481,1,0.1017490439676561,Normal
482,1,0.06946696468737407,Normal
483,1,0.08615483186321543,Normal
484,1,0.09835089437250172,Normal
485,1,0.09424596964088028,Normal
486,1,0.08136813790729996,Normal
487,1,0.06977409047244604,Normal
488,1,0.08917413052155132,Normal
489,1,0.10370397853627494,Normal
490,1,0.10851285177219777,Normal
491,1,0.11047852850380185,Normal
492,1,0.06684617943649673,Normal
493,1,0.10390050793871602,Normal
494,1,0.10246007607793439,Normal
495,1,0.08062400073287207,Normal
496,1,0.10343315816025511,Normal
497,1,0.07392982103773432,Normal
498,1,0.07274959362017519,Normal
499,1,0.08738037224955897,Normal
500,1,0.09202123944487267,Normal
501,1,0.09789287537542679,Normal
502,1,0.08081572906929818,Normal
503,1,0.0935785752967615,Normal
504,1,0.10793716021483535,Normal
505,1,0.10600192126177727,Normal
506,1,0.04689873690136914,Normal
507,1,0.0719503645004555,Normal
508,1,0.05505545154124353,Normal
509,1,0.08679519482373743,Normal
510,1,0.09086514780614746,Normal
511,1,0.06940925855038371,Normal
512,1,0.04385776823726584,Normal
513,1,0.07778136829454269,Normal
514,1,0.09711883125750626,Normal
515,1,0.08862562600245794,Normal
516,1,0.08147063392779513,Normal
517,1,0.0931354642801216,Normal
518,1,0.10595227076941705,Normal
519,1,0.0941571485418804,Normal
520,1,0.09574095293628232,Normal
521,1,0.11377479325305273,Normal
522,1,0.0789636832273436,Normal
523,1,0.07504717277263373,Normal
524,1,0.09959644290610337,Normal
525,1,0.07575074356160921,Normal
526,1,0.11371374126199418,Normal
527,1,0.09098479542260346,Normal
528,1,0.10965402846742944,Normal
529,1,0.10460363799896533,Normal
530,1,0.10873517152815532,Normal
531,1,0.08074609120870807,Normal
532,1,0.09646936165332526,Normal
533,1,0.11764360425213455,Normal
534,1,0.11786675663457113,Normal
535,1,0.10270527911974703,Normal
536,1,0.10507692511434846,Normal
537,1,0.08131988820663272,Normal
538,1,0.09145912983468618,Normal
539,1,0.10075198087947485,Normal
540,1,0.10067633844100399,Normal
541,1,0.08707882083040841,Normal
542,1,0.08007378413406191,Normal
543,1,0.0788946271803514,Normal
544,1,0.09219717300973584,Normal
545,1,0.07668649565337565,Normal
546,1,0.10049027751480916,Normal
547,1,0.09083849268231764,Normal
548,1,0.09806786058787498,Normal
549,1,0.11502466747095086,Normal
550,1,0.10353154046016882,Normal
551,1,0.11137843908885836,Normal
552,1,0.10219288117357556,Normal
553,1,0.09117831558866046,Normal
554,1,0.08760377035112105,Normal
555,1,0.09888297003690683,Normal
556,1,0.11339376146770275,Normal
557,1,0.09733276039560651,Normal
558,1,0.07427394427750877,Normal
559,1,0.10273492813428564,Normal
560,1,0.10453214491162477,Normal
561,1,0.1056602112578805,Normal
562,1,0.06901440684875448,Normal
563,1,0.06877986426251925,Normal
564,1,0.09751255941552112,Normal
565,1,0.11048487033227955,Normal
566,1,0.10068889307242246,Normal
567,1,0.05544211364719076,Normal
568,1,0.09455919671283686,Normal
569,1,0.1119786524272976,Normal
570,1,0.09247643804995248,Normal
571,1,0.11187046984797216,Normal
572,1,0.10987339836301785,Normal
573,1,0.09775655918623277,Normal
574,1,0.10208391637285491,Normal
575,1,0.0831277770047747,Normal
576,1,0.05780848112281933,Normal
577,1,0.0917894563930588,Normal
578,1,0.09955286966503851,Normal
579,1,0.08357206579300858,Normal
580,1,0.08080719740057513,Normal
581,1,0.08828097134619683,Normal
582,1,0.08880352279231923,Normal
583,1,0.07277557759324044,Normal
584,1,0.05886716633020611,Normal
585,1,0.08976944910120738,Normal
586,1,0.07776198518682809,Normal
587,1,0.08633297728140582,Normal
588,1,0.10124137262040733,Normal
589,1,0.09692554416345078,Normal
590,1,0.10668447038243245,Normal
591,1,0.09842899071085687,Normal
592,1,0.09188143633802442,Normal
593,1,0.09188395648528197,Normal
594,1,0.08986667154272177,Normal
595,1,0.08020168206092876,Normal
596,1,0.09627425021749503,Normal
597,1,0.09229070697688008,Normal
598,1,0.07996950583845125,Normal
599,1,0.08274949544966964,Normal
600,1,0.08081270735143598,Normal
601,1,0.06112085482954566,Normal
602,1,0.0800374937707865,Normal
603,1,0.0647353738865441,Normal
604,1,0.0630828334294064,Normal
605,1,0.06445623810089657,Normal
606,1,0.08709571154040929,Normal
607,1,0.0525811257422793,Normal
608,1,0.06359733822691427,Normal
609,1,0.08565983289278889,Normal
610,1,0.07971707642100401,Normal
611,1,0.07336371387490698,Normal
612,1,0.05737117057160013,Normal
613,1,0.08681035131404735,Normal
614,1,0.07062358841930388,Normal
615,1,0.0797691386464287,Normal
616,1,0.07816157423213416,Normal
617,1,0.0942555597122382,Normal
618,1,0.09178673411058341,Normal
619,1,0.08706107580944561,Normal
620,1,0.11752716054662876,Normal
621,1,0.09199390170034855,Normal
622,1,0.07820070238078786,Normal
623,1,0.05381602486383752,Normal
624,1,0.07399488689039507,Normal
625,1,0.07958466642250911,Normal
626,1,0.04547453001936069,Normal
627,1,0.05076892153313589,Normal
628,1,0.08322418698774497,Normal
629,1,0.10078104974962027,Normal
630,1,0.08099605246275454,Normal
631,1,0.09594262617148808,Normal
632,1,0.11085726087826553,Normal
633,1,0.09313047914771555,Normal
634,1,0.10292083832500237,Normal
635,1,0.07164954079746194,Normal
636,1,0.0863490991978279,Normal
637,1,0.08936649964828802,Normal
638,1,0.1088513046255522,Normal
639,1,0.10232527043124845,Normal
640,1,0.06557913085213946,Normal
641,1,0.07523593890872626,Normal
642,1,0.10698449395360188,Normal
643,1,0.10908083622962489,Normal
644,1,0.0954649097460587,Normal
645,1,0.11356312234492832,Normal
646,1,0.08646376998923017,Normal
647,1,0.09993983565499814,Normal
648,1,0.09563430575500403,Normal
649,1,0.09274412162349405,Normal
650,1,0.09758296928267252,Normal
651,1,0.06755225555071898,Normal
652,1,0.08969195736207636,Normal
653,1,0.09224293913016784,Normal
654,1,0.09212295064108739,Normal
655,1,0.09812691242090782,Normal
656,1,0.09150883125723902,Normal
657,1,0.09601365936650619,Normal
658,1,0.09318850678881119,Normal
659,1,0.1120595456126805,Normal
660,1,0.10746064406503858,Normal
661,1,0.08228647676549872,Normal
662,1,0.07865780690009805,Normal
663,1,0.07036264468121156,Normal
664,1,0.08352504164571956,Normal
665,1,0.09218740611612436,Normal
666,1,0.08035712922668303,Normal
667,1,0.05719976120422576,Normal
668,1,0.06306707142153872,Normal
669,1,0.08286809420577868,Normal
670,1,0.0840598685169669,Normal
671,1,0.07372585984860508,Normal
672,1,0.0980660825593368,Normal
673,1,0.10290037198017177,Normal
674,1,0.09034034585654888,Normal
675,1,0.09123812812700144,Normal
676,1,0.0843867156571434,Normal
677,1,0.05543472291375906,Normal
678,1,0.08379175247045612,Normal
679,1,0.10801220643803744,Normal
680,1,0.09801754914089766,Normal
681,1,0.07300790884955471,Normal
682,1,0.0844175359649279,Normal
683,1,0.1010365235579695,Normal
684,1,0.10548542062426847,Normal
685,1,0.09249270169028545,Normal
686,1,0.09256531292269576,Normal
687,1,0.07919800727065801,Normal
688,1,0.0884234041460954,Normal
689,1,0.09505315726294816,Normal
690,1,0.09442393288589607,Normal
691,1,0.10220736300309541,Normal
692,1,0.08627430211410608,Normal
693,1,0.07875495539166916,Normal
694,1,0.09374106003849736,Normal
695,1,0.049487308212118275,Normal
696,1,0.06866392970273394,Normal
697,1,0.07632989697085352,Normal
698,1,0.09353389638301846,Normal
699,1,0.09462087323520602,Normal
700,1,0.10069821952873248,Normal
701,1,0.10861437345064484,Normal
702,1,0.10885648541155246,Normal
703,1,0.10913040070731045,Normal
704,1,0.109178465813065,Normal
705,1,0.07318601964362237,Normal
706,1,0.09808965430398225,Normal
707,1,0.07443200875040779,Normal
708,1,0.07661725702655425,Normal
709,1,0.0812126400560842,Normal
710,1,0.09497979127721451,Normal
711,1,0.0955334869708731,Normal
712,1,0.08975764520572643,Normal
713,1,0.052695288537238594,Normal
714,1,0.0778003606433259,Normal
715,1,0.07561541407614297,Normal
716,1,0.09902312130077073,Normal
717,1,0.07927165657587132,Normal
718,1,0.10887160123097511,Normal
719,1,0.06930920058676532,Normal
720,1,0.09007898492858002,Normal
721,1,0.05946952544086681,Normal
722,1,0.07590295371144468,Normal
723,1,0.09630366559516551,Normal
724,1,0.10471409062782538,Normal
725,1,0.1072302529582741,Normal
726,1,0.11439939166341867,Normal
727,1,0.11801486994351829,Normal
728,1,0.0999806636544337,Normal
729,1,0.11035603033417368,Normal
730,1,0.10193406175757552,Normal
731,1,0.058433360215152386,Normal
732,1,0.07807689331885453,Normal
733,1,0.08292309677999737,Normal
734,1,0.10172241015340538,Normal
735,1,0.08862939659643249,Normal
736,1,0.09581212683719259,Normal
737,1,0.09016458466268712,Normal
738,1,0.08334704652169317,Normal
739,1,0.10418251083863939,Normal
740,1,0.10048274823201137,Normal
741,1,0.10524514696141618,Normal
742,1,0.09786019689499209,Normal
743,1,0.07528277639306497,Normal
744,1,0.08668197274025019,Normal
745,1,0.08748230876908819,Normal
746,1,0.0899594331290986,Normal
747,1,0.0933883574104285,Normal
748,1,0.08582708918995324,Normal
749,1,0.08655605800261168,Normal
750,1,0.09576921869876831,Normal
751,1,0.09966514121972553,Normal
752,1,0.08451912234001663,Normal
753,1,0.10121916260008051,Normal
754,1,0.09868476554625727,Normal
755,1,0.08581754209773534,Normal
756,1,0.0977449408307352,Normal
757,-1,-0.07063088826579922,Anomaly
758,-1,-0.03632350520154515,Anomaly
759,1,0.02839567645266683,Normal
760,1,0.04304173017498819,Normal
761,1,0.051213124504827234,Normal
762,1,0.015798693396837926,Normal
763,-1,-0.008116054161952713,Anomaly
764,-1,-0.006060428198035428,Anomaly
765,-1,-0.006739588692479481,Anomaly
766,1,0.009943692511226399,Normal
767,1,0.04022394671711754,Normal
768,1,0.039324249649673015,Normal
769,1,0.03408231175778709,Normal
770,1,0.043993754942397545,Normal
771,1,0.04564020368599697,Normal
772,1,0.040296855033426004,Normal
773,1,0.009092618075154602,Normal
774,1,0.0395721619048679,Normal
775,1,0.044619434260963764,Normal
776,1,0.043351380872642786,Normal
777,1,0.035557144960237486,Normal
778,1,0.035399446010231095,Normal
779,1,0.03527837988716742,Normal
780,1,0.038751909788965366,Normal
781,1,0.030998074562936906,Normal
782,1,0.024554893069785255,Normal
783,1,0.03400205083138835,Normal
784,1,0.0293086446359746,Normal
785,1,0.03654777840832951,Normal
786,1,0.032583857947142025,Normal
787,1,0.045670795706100886,Normal
788,1,0.037762895319611245,Normal
789,1,0.017514181088003733,Normal
790,1,0.0112182591222586,Normal
791,1,0.02062621804223308,Normal
792,1,0.012929078940193572,Normal
793,1,0.023318206267170904,Normal
794,1,0.031190391872592593,Normal
795,1,0.02245234842477639,Normal
796,1,0.024930912641885628,Normal
797,1,0.02262451161825274,Normal
798,1,0.04220879650026893,Normal
799,1,0.02978542397498185,Normal
800,1,0.037360057066593344,Normal
801,1,0.04250581441257112,Normal
802,1,0.04506437697087434,Normal
803,1,0.007486764846258653,Normal
804,1,0.02072368597053892,Normal
805,1,0.028226976628157652,Normal
806,1,0.050515895256105,Normal
807,1,0.04028887786687785,Normal
808,1,0.08075378915523174,Normal
809,1,0.102451935537204,Normal
810,1,0.10863303965265442,Normal
811,1,0.09363133527880368,Normal
812,1,0.10248867270840101,Normal
813,1,0.10394298301356725,Normal
814,1,0.07254588470646939,Normal
815,1,0.09961932029246617,Normal
816,1,0.10102723905116412,Normal
817,1,0.10828406756141817,Normal
818,1,0.042526262688001804,Normal
819,1,0.06648765133999196,Normal
820,1,0.10527936445896718,Normal
